Url,Elapsed time (ms),Method
https://testing1.kontocloud.com:8443/kontocloud/backoffice/EndOfDayJobActivityLog,342.91,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/EndOfDayJobActivityLog/List_Read,136.93,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/EndOfDayJobActivityLog/List_Read,112.64,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/EndOfDayJobActivityLog/AllowedActions,135.9,POST
Settings → Log → API Activity Log (10265),942.90,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ApiActivityLog,336.55,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionType/GetTransactionTypes,144.59,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ApiActivityLog/List_Read,123.62,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ApiActivityLog/List_Read,119.43,POST
Settings → Log → System Activity Log (10489),1234.00,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/SystemActivityLog,330.63,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/SystemActivityResource/GetList,132.46,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/SystemActivityLog/List_Read,123,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/SystemActivityLog/List_Read,113.7,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/SystemActivityOperation/GetList?text=&ResourceId=,114.65,GET
Settings → Log → External Call Log (10086),906.02,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ExternalCallLog,332.11,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ExternalCallLog/List_Read,131.41,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ExternalCallLog/List_Read,113.46,POST
Opening period dependent data grids with 300k rows,,
Account Management → Compliance Check (5 !!!),1415.06,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ComplianceCheck/List,334.25,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,129.12,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ComplianceCheck/GetTrafficLightList?text=,110.09,GET
